"assetId","Bildnutzung","name","file","Copyright","Freigabe Social Media","CC-Lizenz","CC-Urheber","CC-Rechteinhaber","Bildunterschrift","Bildunterschrift (Englisch)","Schlagwörter","Schlagwörter (Englisch)","Region","Ort","Druckbreite_cm","fileType","fileSize","ALT-Beschreibung"
"87016","🟩 Open Data Bilder, Bildnutzung nach CC-Lizenz","076__8905016","076__8905016.JPG","CC BY-SA 4.0 https://creativecommons.org/licenses/by-sa/4.0/;Peter von Felbert;Bayern Tourismus Marketing GmbH; ","JA","CC BY-SA 4.0 https://creativecommons.org/licenses/by-sa/4.0/","Peter von Felbert","Bayern Tourismus Marketing GmbH","","","Oberbayern, Chiemgau, Chiemsee-Alpenland, Bayerische Alpen, Florian Blickenberger, Mamma Bavaria, Freigeist, Goldschmied, Schmuckdesigner, Designer, Künstler, Bayern-Botschafter, Goldschmiedekunst, Kunsthandwerk, traditionelles Handwerk, Handwerk, Tradition, Tracht, Kampenwand, nähe Kampenwandhütte, Bergwandern, Wandern, Bergwanderung, Wanderung, Berggipfel, Gipfel, Bergkreuz, Berg, Berge, Bergwelt, Berglandschaft, Bergkulisse, Bergpanorama, Sommer, Tipp von Florian Blickenberger, 
Fotograf Peter von Felbert
Tracht , Dirndl , Lederhose","","Oberbayern","Riedering","68,98 cm","jpg","25491449","Blick auf eine malerische Landschaft mit sanften Hügeln und einem ruhigen See im Vordergrund. Im Hintergrund erheben sich majestätische Berge unter einem bewölkten Himmel. Ein kleines Dorf mit einer weißen Kirche und mehreren Häusern ist in der Mitte der Szenerie zu sehen."
"41919","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Thalhammer_Lederhosen_00224","Thalhammer_Lederhosen_00224.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Oberbayern, Landkreis München, Sauerlach, Tor zum Bayerischen Oberland, bayerisches Oberland, A8, Kleidungsgeschäft, Laden, Geschäft, Werkstatt, Atelier, Brandner und Kneißl, Bayern-Botschafter, Botschafter, Betreiber, Inhaber, Visionär, Bayerisches Freigeist, Michi Thalhammer, Michael Thalhammer, Lederhose, Hirschlederhose, Hirschlederne, Tätowierer bayerischer Lederhosen, Lederhosen-Tätowierer, Tätowierer, traditionell, individuell, originell, Unikat, Tracht, bayerische Kleidung, lokal, Hirschleder, aus der Region, Bavarian Surfstyle, Räuber Kneißl, Brandner Kaspar, Kunsthandwerk, Handwerk, Kunstwerk, Tätowierkunst, Kunst, Kultur, Kreativität, kreativ, Design, tätowieren, branding, brennen, bayerisches Lebensgefühl, Laden, Tattoo, Lederhose, Löwe, Krone, Edelweiß, Ganesha, Hinduismus, Indien","","Oberbayern","Sauerlach","47,55 cm","jpg","12340396",""
"41933","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Thalhammer_Lederhosen_00340","Thalhammer_Lederhosen_00340.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Oberbayern, Landkreis München, Sauerlach, Tor zum Bayerischen Oberland, bayerisches Oberland, A8, Kleidungsgeschäft, Laden, Geschäft, Werkstatt, Atelier, Brandner und Kneißl, Bayern-Botschafter, Botschafter, Betreiber, Inhaber, Visionär, Bayerisches Freigeist, Michi Thalhammer, Michael Thalhammer, Lederhose, Hirschlederhose, Hirschlederne, Tätowierer bayerischer Lederhosen, Lederhosen-Tätowierer, Tätowierer, traditionell, individuell, originell, Unikat, Tracht, bayerische Kleidung, lokal, Hirschleder, aus der Region, Bavarian Surfstyle, Räuber Kneißl, Brandner Kaspar, Kunsthandwerk, Handwerk, Kunstwerk, Tätowierkunst, Kunst, Kultur, Kreativität, kreativ, Design, tätowieren, branding, brennen, bayerisches Lebensgefühl, Vorlage, Skizze, Pauspapier, Tattoo","","Oberbayern","Sauerlach","47,55 cm","jpg","8188671",""
"84424","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Thalhammer_Lederhosen_00203","Thalhammer_Lederhosen_00203.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Oberbayern, Landkreis München, Sauerlach, Tor zum Bayerischen Oberland, bayerisches Oberland, A8, Kleidungsgeschäft, Laden, Geschäft, Werkstatt, Atelier, Brandner und Kneißl, Bayern-Botschafter, Botschafter, Betreiber, Inhaber, Visionär, Bayerisches Freigeist, Michi Thalhammer, Michael Thalhammer, Lederhose, Hirschlederhose, Hirschlederne, Tätowierer bayerischer Lederhosen, Lederhosen-Tätowierer, Tätowierer, traditionell, individuell, originell, Unikat, Tracht, bayerische Kleidung, lokal, Hirschleder, aus der Region, Bavarian Surfstyle, Räuber Kneißl, Brandner Kaspar, Kunsthandwerk, Handwerk, Kunstwerk, Tätowierkunst, Kunst, Kultur, Kreativität, kreativ, Design, tätowieren, branding, brennen, bayerisches Lebensgefühl, Laden, Tattoo, Lederhose","","Oberbayern","Sauerlach","47,55 cm","jpg","7771329",""
"84428","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Thalhammer_Lederhosen_00251","Thalhammer_Lederhosen_00251.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Oberbayern, Landkreis München, Sauerlach, Tor zum Bayerischen Oberland, bayerisches Oberland, A8, Kleidungsgeschäft, Laden, Geschäft, Werkstatt, Atelier, Brandner und Kneißl, Bayern-Botschafter, Botschafter, Betreiber, Inhaber, Visionär, Bayerisches Freigeist, Michi Thalhammer, Michael Thalhammer, Lederhose, Hirschlederhose, Hirschlederne, Tätowierer bayerischer Lederhosen, Lederhosen-Tätowierer, Tätowierer, traditionell, individuell, originell, Unikat, Tracht, bayerische Kleidung, lokal, Hirschleder, aus der Region, Bavarian Surfstyle, Räuber Kneißl, Brandner Kaspar, Kunsthandwerk, Handwerk, Kunstwerk, Tätowierkunst, Kunst, Kultur, Kreativität, kreativ, Design, tätowieren, branding, brennen, bayerisches Lebensgefühl, Laden, Tattoo, Lederhose, Löwe, Krone, Edelweiß, Ganesha, Hinduismus, Indien","","Oberbayern","Sauerlach","47,55 cm","jpg","10685754",""
"101610","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","0013_Messerschmiede_Kurs","0013_Messerschmiede_Kurs.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Messer Schmieden, MesserschmiedeKurs, Handwerk,Messer","","Oberbayern","Schliersee, Markt","48.77 cm","jpg","10052081",""
"101614","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","0066_Messerschmiede_Kurs","0066_Messerschmiede_Kurs.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Messer Schmieden, MesserschmiedeKurs, Handwerk,Messer","","Oberbayern","Schliersee, Markt","48.77 cm","jpg","11217254",""
"101615","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","0075_Messerschmiede_Kurs","0075_Messerschmiede_Kurs.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Messer Schmieden, MesserschmiedeKurs, Handwerk,Messer","","Oberbayern","Schliersee, Markt","48.77 cm","jpg","11049331",""
"101618","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","0138_Messerschmiede_Kurs","0138_Messerschmiede_Kurs.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Messer Schmieden, MesserschmiedeKurs, Handwerk,Messer","","Oberbayern","Schliersee, Markt","32.52 cm","jpg","8409648",""
"101619","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","0140_Messerschmiede_Kurs","0140_Messerschmiede_Kurs.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Messer Schmieden, MesserschmiedeKurs, Handwerk,Messer","","Oberbayern","Schliersee, Markt","32.52 cm","jpg","9480808",""
"101624","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","0260_Messerschmiede_Kurs","0260_Messerschmiede_Kurs.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Messer Schmieden, MesserschmiedeKurs, Ofen, Handwerk, Messer","","Oberbayern","Schliersee, Markt","31.49 cm","jpg","7378945",""
"101633","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","0507_Messerschmiede_Kurs","0507_Messerschmiede_Kurs.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Messer Schmieden, MesserschmiedeKurs, Handwerk,Messer","","Oberbayern","Schliersee, Markt","32.52 cm","jpg","8618080",""
"101634","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","0511_Messerschmiede_Kurs","0511_Messerschmiede_Kurs.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Messer Schmieden, MesserschmiedeKurs, Handwerk,Messer","","Oberbayern","Schliersee, Markt","48.77 cm","jpg","9994862",""
"101635","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","0525_Messerschmiede_Kurs","0525_Messerschmiede_Kurs.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Messer Schmieden, MesserschmiedeKurs, Handwerk,Messer","","Oberbayern","Schliersee, Markt","32.52 cm","jpg","11097101",""
"101636","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","0585_Messerschmiede_Kurs","0585_Messerschmiede_Kurs.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Messer Schmieden, MesserschmiedeKurs, Handwerk,Messer","","Oberbayern","Schliersee, Markt","32.52 cm","jpg","9364845",""
"101637","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","0597_Messerschmiede_Kurs","0597_Messerschmiede_Kurs.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Messerschmieden, Messer-SchmiedeKurs, bei Oberland-Messer/Chiemgau-Messer, in Schliersee, mit Kursleiter Hagen Dittmer, Messer Schmieden, MesserschmiedeKurs, Handwerk, Messer","","Oberbayern","Schliersee, Markt","48.77 cm","jpg","10683140",""
"101639","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","0646_Messerschmiede_Kurs","0646_Messerschmiede_Kurs.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Messerschmieden, Messer-SchmiedeKurs, bei Oberland-Messer/Chiemgau-Messer, in Schliersee, Messer Schmieden, MesserschmiedeKurs, Handwerk, Messer","","Oberbayern","Schliersee, Markt","31.1 cm","jpg","6664518",""
"101640","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","0656_Messerschmiede_Kurs","0656_Messerschmiede_Kurs.jpg","erlebe.bayern - Bernhard Huber","JA","","","","","","Messerschmieden, Messer-SchmiedeKurs, bei Oberland-Messer/Chiemgau-Messer, in Schliersee, Messer Schmieden, MesserschmiedeKurs, Handwerk, Messer","","Oberbayern","Schliersee, Markt","32.52 cm","jpg","10988168",""
"105174","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","advent-schlossweihnacht-treuchtlingen- (1)","advent-schlossweihnacht-treuchtlingen- (1).jpg","erlebe.bayern - Dietmar Denger","JA","","","","","","Weihnachtsmarkt und Schloss Treuchtlingen Luftansicht, Story SchlossXmas Treuchtlingen, Franken","","Franken","Treuchtlingen","22.98 cm","jpg","4802582",""
"105175","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","advent-schlossweihnacht-treuchtlingen- (2)","advent-schlossweihnacht-treuchtlingen- (2).jpg","erlebe.bayern - Dietmar Denger","JA","","","","","","Weihnachtsmarkt und Schloss Treuchtlingen Luftansicht, Story SchlossXmas Treuchtlingen, Franken","","Franken","Treuchtlingen","50.53 cm","jpg","14227389",""
"105176","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","advent-schlossweihnacht-treuchtlingen- (3)","advent-schlossweihnacht-treuchtlingen- (3).jpg","erlebe.bayern - Dietmar Denger","JA","","","","","","Schloss Treuchtlingen, Story SchlossXmas Treuchtlingen, Franken","","Franken","Treuchtlingen","59.12 cm","jpg","22891248",""
"105177","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","advent-schlossweihnacht-treuchtlingen- (4)","advent-schlossweihnacht-treuchtlingen- (4).jpg","erlebe.bayern - Dietmar Denger","JA","","","","","","Feuerstelle am Mittelaltermarkt im Schlosshof, Story SchlossXmas Treuchtlingen, Franken","","Franken","Treuchtlingen","51.04 cm","jpg","14593849",""
"105178","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","advent-schlossweihnacht-treuchtlingen- (5)","advent-schlossweihnacht-treuchtlingen- (5).jpg","erlebe.bayern - Dietmar Denger","JA","","","","","","Eingang zum Schloss Treuchtlingen, Story SchlossXmas Treuchtlingen, Franken","","Franken","Treuchtlingen","50.76 cm","jpg","20269647",""
"105179","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","advent-schlossweihnacht-treuchtlingen- (6)","advent-schlossweihnacht-treuchtlingen- (6).jpg","erlebe.bayern - Dietmar Denger","JA","","","","","","Mops am Weihnachtsmarkt, Hund, Story SchlossXmas Treuchtlingen, Franken","","Franken","Treuchtlingen","42.41 cm","jpg","11707992",""
"105185","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","advent-schlossweihnacht-treuchtlingen- (12)","advent-schlossweihnacht-treuchtlingen- (12).jpg","erlebe.bayern - Dietmar Denger","JA","","","","","","Fossilien aus dem Altmühltal, Story SchlossXmas Treuchtlingen, Franken","","Franken","Treuchtlingen","44.78 cm","jpg","13535643",""
"105188","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","advent-schlossweihnacht-treuchtlingen- (15)","advent-schlossweihnacht-treuchtlingen- (15).jpg","erlebe.bayern - Dietmar Denger","JA","","","","","","Alte Schriftsätze im Blauen Haus, Story SchlossXmas Treuchtlingen, Franken","","Franken","Treuchtlingen","44.74 cm","jpg","13683677",""
"105192","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","advent-schlossweihnacht-treuchtlingen- (19)","advent-schlossweihnacht-treuchtlingen- (19).jpg","erlebe.bayern - Dietmar Denger","JA","","","","","","Hexen am Weihnachtsmarkt, Story SchlossXmas Treuchtlingen, Franken","","Franken","Treuchtlingen","65.8 cm","jpg","13687872",""
"105194","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","advent-schlossweihnacht-treuchtlingen- (21)","advent-schlossweihnacht-treuchtlingen- (21).jpg","erlebe.bayern - Dietmar Denger","JA","","","","","","Stand am Weihnachtsmarkt, Story SchlossXmas Treuchtlingen, Franken","","Franken","Treuchtlingen","50.14 cm","jpg","17543754",""
"105195","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","advent-schlossweihnacht-treuchtlingen- (22)","advent-schlossweihnacht-treuchtlingen- (22).jpg","erlebe.bayern - Dietmar Denger","JA","","","","","","Stand am Weihnachtsmarkt, Story SchlossXmas Treuchtlingen, Franken","","Franken","Treuchtlingen","30.15 cm","jpg","8366792",""
"81437","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5194","Papiermühle Homburg-5194.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Historische Papiermühle Homburg, Triefenstein, Spessart, Museum, Papiermacher, Handwerk, Kunst, Büttenpapier","","Franken","Triefenstein","67,33 cm","jpg","32808062",""
"81438","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5207","Papiermühle Homburg-5207.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Historische Papiermühle Homburg, Triefenstein, Spessart, Museum, Papiermacher, Handwerk, Kunst, Büttenpapier","","Franken","Triefenstein","67,33 cm","jpg","35646245",""
"81439","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5221","Papiermühle Homburg-5221.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Historische Papiermühle Homburg, Triefenstein, Spessart, Museum, Papiermacher, Handwerk, Kunst, Büttenpapier","","Franken","Triefenstein","44,91 cm","jpg","40316611",""
"81440","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5223","Papiermühle Homburg-5223.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Historische Papiermühle Homburg, Triefenstein, Spessart, Museum, Papiermacher, Handwerk, Kunst, Büttenpapier","","Franken","Triefenstein","44,91 cm","jpg","33378691",""
"81441","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5270","Papiermühle Homburg-5270.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Trocknung von Pappe, Papierwerkstatt in der Papiermühle Homburg, Triefenstein, Spessart, Museum, Papiermacher, Handwerk, Kunst, Büttenpapier","","Franken","Triefenstein","67,33 cm","jpg","37512919",""
"81442","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5278","Papiermühle Homburg-5278.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Rohstoffe für die Papierherstellung im Papiermuseum in der historischen Papiermühle Homburg, Triefenstein, Spessart, Museum, Papiermacher, Handwerk, Kunst, Büttenpapier","","Franken","Triefenstein","67,33 cm","jpg","37016790",""
"81443","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5285","Papiermühle Homburg-5285.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Rohstoffe für die Papierherstellung im Papiermuseum in der historischen Papiermühle Homburg, Triefenstein, Spessart, Museum, Papiermacher, Handwerk, Kunst, Büttenpapier","","Franken","Triefenstein","67,33 cm","jpg","33325623",""
"81444","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5288","Papiermühle Homburg-5288.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Schneidemaschine im Papiermuseum in der historischen Papiermühle Homburg, Triefenstein, Spessart, Museum, Papiermacher, Handwerk, Kunst, Büttenpapier","","Franken","Triefenstein","67,33 cm","jpg","45174088",""
"81445","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5290","Papiermühle Homburg-5290.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Buchstabenschablonen im Papiermuseum in der historischen Papiermühle Homburg, Triefenstein, Spessart, Museum, Papiermacher, Handwerk, Kunst, Büttenpapier","","Franken","Triefenstein","44,91 cm","jpg","36426430",""
"81446","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5316","Papiermühle Homburg-5316.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Papiermuseum in der historischen Papiermühle Homburg, Triefenstein, Spessart, Museum, Papiermacher, Handwerk, Kunst, Büttenpapier","","Franken","Triefenstein","65,83 cm","jpg","43729209",""
"81447","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5429","Papiermühle Homburg-5429.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Papiermaschine im Papiermuseums in der historischen Papiermühle Homburg, Triefenstein, Spessart, Museum, Papiermacher, Handwerk","","Franken","Triefenstein","67,33 cm","jpg","39480573",""
"81448","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5482","Papiermühle Homburg-5482.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Museum, Papiermacher, Handwerk, Kunst, Büttenpapier, Johannes Follmer begutachtet Büttenpapierbogen,  Papiermühle Homburg, Triefenstein, Spessart","","Franken","Triefenstein","44,91 cm","jpg","34821493",""
"81453","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5720","Papiermühle Homburg-5720.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Museum, Papiermacher, Handwerk, Kunst, Büttenpapier, Johannes Follmer schöpft Papierbrei aus der Bütte mit Holzrahmen, Papiermühle Homburg, Triefenstein, Spessart","","Franken","Triefenstein","67,33 cm","jpg","40708948",""
"81454","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5792","Papiermühle Homburg-5792.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Museum, Papiermacher, Handwerk, Kunst, Büttenpapier, Johannes Follmer schöpft Papierbrei aus der Bütte mit Holzrahmen, Papiermühle Homburg, Triefenstein, Spessart","","Franken","Triefenstein","67,33 cm","jpg","44561149",""
"81455","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Papiermühle Homburg-5794","Papiermühle Homburg-5794.jpg","erlebe.bayern - Angelika Jakob","JA","","","","Story Papiermacher","","Museum, Papiermacher, Handwerk, Kunst, Büttenpapier, Johannes Follmer entfernt störende Fasern auf nassem Büttenpapierbogen mit Pinzette, Papiermühle Homburg,Triefenstein, Spessart","","Franken","Triefenstein","67,33 cm","jpg","38810659",""
"99043","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","waldkirchen-amboss-handgeschmiedete-pfanne-kindermann","waldkirchen-amboss-handgeschmiedete-pfanne-kindermann.jpg","erlebe.bayern - Thomas Linkel","JA","","","","","","Ostbayern, Waldkirchen, Pfanne, Kindermann'sche „Waidler-Pfanne“, Story Waldkirchen","","Ostbayern","Waldkirchen","51.21 cm","jpg","22850889",""
